Date and Time,"Lentz Public Health Floor 1, OAU 12-01, OA Fan DP, Present Value (Units: in  W.C.)","Lentz Public Health Floor 1, OAU 12-01, EA Fan DP, Present Value (Units: in  W.C.)","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA Fan Speed Command (Units: %)","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, EA Fan Speed Command (Units: %)","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA Flow Local (Units: CFM)","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, Exhaust Air Flow Local (Units: CFM)","Lentz Public Health Floor 1, OAU 12-01, OA Flow Correction, Present Value","Lentz Public Health Floor 1, OAU 12-01, OA Flow Pgain, Present Value","Lentz Public Health Floor 1, OAU 12-01, EA Flow Correction, Present Value","Lentz Public Health Floor 1, OAU 12-01, EA Flow Pgain, Present Value","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, Outside Air Flow Setpoint (Units: CFM)","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, Exhaust Air Flow Setpoint (Units: CFM)","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA_Fan_Status","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, EA_Fan Status","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA_Filter Status","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, EA_Filter Staus","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, Fire_Alarm Shutdown","Lentz Public Health Floor 1, OAU 12-01, AHU12-01 Supply Fan Status, Present Value","Lentz Public Health Floor 1, OAU 12-01, AHU12-01 Return Fan Status, Present Value","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA Fan S/S Command","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, EA Fan S/S Command","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, Outside Air Unit Enable BAS","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA_Fan Failure","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, OA_Fan Failure Reset","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, EA Fan Failure","Lentz Public Health Floor 1, Lentz First Floor, OAU 12-01, EA Fan Failure Reset"
4/19/2016 9:10,0.865,0.552,69.275,58.153,7003.366,5505.67,1,15,,,,,,,,,,,,,,,,,,
4/19/2016 9:21,0.87,0.548,69.358,58.173,7009.24,5486.325,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 9:31,0.857,0.551,69.395,58.064,6946.068,5502.033,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 9:41,0.853,0.55,69.338,58.047,6963.366,5495.393,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 9:51,0.864,0.548,69.338,58.054,6999.529,5490.415,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 10:01,0.862,0.551,69.188,58.074,6991.615,5499.974,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 10:11,0.869,0.548,69.355,58.049,7017.646,5484.174,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 10:21,0.861,0.55,69.064,58.011,6993.649,5494.716,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 10:31,0.867,0.551,69.064,57.983,6992.899,5479.561,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 10:41,0.87,0.546,69.102,57.983,7028.085,5509.992,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 10:51,0.867,0.552,69.072,58.021,7012.782,5515.296,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 11:01,0.87,0.558,68.873,57.932,7024.233,5512.614,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 11:11,0.864,0.553,69.467,57.814,6997.577,5508.768,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 11:21,0.86,0.551,69.149,57.814,6950.471,5501.731,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 11:31,0.87,0.549,69.024,57.802,7021.823,5506.844,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 11:41,0.858,0.545,69.265,57.802,6973.156,5470.683,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 11:51,0.861,0.55,69.316,57.928,6988.007,5495.927,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 12:01,0.856,0.552,69.41,58.084,6993.665,5504.213,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 12:11,0.868,0.555,69.526,58.084,7016.209,5497.336,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 12:21,0.853,0.553,69.127,58.084,6952.939,5505.051,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 12:31,0.855,0.552,69.613,58.102,6963.825,5494.601,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 12:41,0.869,0.548,69.629,58.175,7020.812,5487.307,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 12:51,0.86,0.552,69.498,58.074,7002.825,5503.002,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 13:01,0.875,0.553,69.315,58.11,7030.699,5509.848,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 13:11,0.853,0.552,69.238,58.189,6953.687,5492.479,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 13:21,0.866,0.548,69.508,58.123,7005.656,5526.556,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 13:31,0.868,0.556,69.474,58.156,7015.356,5505.949,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 13:41,0.868,0.553,69.659,58.156,7008.561,5509.599,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 13:51,0.854,0.553,69.234,58.156,7002.83,5511.176,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 14:01,0.852,0.554,69.488,58.156,6948.346,5505.08,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 14:11,0.873,0.553,69.478,58.156,7034.934,5504.687,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 14:21,0.865,0.553,69.398,58.153,7001.39,5531.138,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 14:31,0.864,0.555,69.607,58.088,7004.971,5520.163,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 14:41,0.86,0.554,69.273,58.18,6982.289,5513.058,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 14:51,0.861,0.55,69.576,58.172,6988.007,5493.315,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 15:01,0.874,0.552,69.365,58.193,7051.303,5518.795,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 15:11,0.853,0.551,69.053,58.18,6954.144,5498.015,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 15:21,0.87,0.555,69.402,58.231,7003.371,5508.369,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 15:31,0.858,0.551,69.095,58.176,6973.265,5502.263,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 15:41,0.867,0.554,69.333,58.144,7013.516,5504.586,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 15:51,0.856,0.55,69.17,58.13,6964.397,5493.463,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 16:01,0.869,0.552,69.592,58.13,7017.723,5515.933,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 16:11,0.867,0.551,69.047,58.079,7009.104,5499.222,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 16:21,0.864,0.55,69.226,58.141,6966.571,5493.427,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 16:31,0.862,0.545,69.212,58.104,7021.653,5501.878,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 16:41,0.861,0.551,69.212,58.122,6959.529,5506.517,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 16:51,0.87,0.553,69.238,58.15,7057.819,5511.401,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 17:01,0.856,0.546,69.156,58.193,6966.173,5475.414,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 17:11,0.865,0.557,69.111,58.193,7003.223,5529.071,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 17:21,0.86,0.553,69.292,58.193,6982.982,5508.2,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 17:31,0.875,0.551,69.26,58.196,7051.932,5488.972,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 17:41,0.867,0.55,69.295,58.228,7011.537,5495.321,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 17:51,0.871,0.549,69.117,58.25,7006.649,5467.879,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 18:01,0.864,0.547,69.367,58.165,7002.261,5482.586,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 18:11,0.871,0.545,69.072,58.094,7060.35,5518.394,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 18:21,0.858,0.549,68.949,58.155,6975.443,5489.689,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 18:31,0.857,0.551,68.869,58.139,6969.953,5507.085,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 18:41,0.856,0.548,69.109,58.195,6965.373,5495.556,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 18:51,0.87,0.547,69.066,58.161,7011.541,5481.708,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 19:01,0.857,0.552,68.925,58.158,6968.293,5503.773,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 19:11,0.871,0.553,69.09,58.143,7028.362,5507.688,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 19:21,0.864,0.55,68.933,58.097,7019.508,5479.924,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 19:31,0.862,0.553,69.069,58.061,7005.395,5511.583,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 19:41,0.868,0.554,68.963,58.083,7015.35,5513.188,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 19:51,0.861,0.554,68.963,58.093,6984.978,5518.016,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 20:01,0.855,0.548,68.83,58.02,6968.352,5520.072,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 20:11,0.86,0.554,68.83,58.092,7010.255,5493.184,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 20:21,0.858,0.553,68.993,58.062,6959.416,5494.387,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 20:31,0.88,0.556,69.126,58.088,7063.745,5522.54,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 20:41,0.872,0.547,69.105,58.091,7030.839,5501.869,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 20:51,0.87,0.554,68.768,58.149,7003.141,5528.705,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 21:01,0.872,0.553,69.062,58.143,6991.076,5509.495,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 21:11,0.861,0.549,69.058,58.143,6986.572,5491.179,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 21:21,0.861,0.55,68.984,58.223,6985.422,5523.588,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 21:31,0.851,0.55,69.107,58.076,6945.761,5494.627,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 21:41,0.861,0.549,69.107,58.15,6984.625,5502.518,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 21:51,0.86,0.552,69.28,58.168,7007.01,5504.165,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 22:01,0.867,0.557,69.34,58.104,6973.375,5496.771,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 22:11,0.864,0.552,69.409,58.137,6995.113,5480.464,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 22:21,0.856,0.554,69.458,58.13,6964.97,5512.604,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 22:31,0.867,0.547,69.557,58.189,7011.408,5478.056,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 22:41,0.867,0.551,69.507,58.122,7009.104,5502.016,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 22:51,0.873,0.553,69.245,58.117,7033.705,5469.658,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 23:02,0.867,0.549,68.993,58.132,7014.13,5505.062,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 23:11,0.871,0.552,69.251,58.132,7028.927,5506.778,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 23:21,0.862,0.554,69.187,58.145,6991.092,5511.386,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 23:31,0.857,0.551,69.4,58.138,6971.557,5500.625,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 23:41,0.863,0.546,69.421,58.151,6992.669,5472.77,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/19/2016 23:51,-0.033,-0.013,33,40,0,0,1,15,0.774,15,7000,5500,Off,Off,Clean,Clean,Normal,Off,Off,Off,Off,Auto,Off,Off,Off,Off
4/20/2016 0:01,0.949,0.539,71.262,57.427,7336.615,5437.546,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/20/2016 0:11,0.854,0.555,69.594,58.106,6959.589,5520.543,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/20/2016 0:21,0.873,0.55,68.925,58.078,7037.37,5514.527,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/20/2016 0:31,0.862,0.552,69.219,58.078,6989.823,5503.77,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/20/2016 0:40,0.871,0.556,69.199,,,,,,,,,,,,,,,,,,,,,,,
4/20/2016 0:51,0.878,0.552,69.044,58.134,7056.985,5503.013,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/20/2016 1:01,0.855,0.549,69.495,58.193,7003.062,5475.118,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/20/2016 1:11,0.857,0.549,69.404,58.182,6978.355,5515.555,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/20/2016 1:21,0.872,0.552,69.444,58.182,7030.056,5505.273,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/20/2016 1:31,0.864,0.557,69.444,58.252,6997.692,5508.563,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/20/2016 1:41,0.864,0.552,69.504,58.154,7004.291,5503.688,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/20/2016 1:51,0.864,0.552,68.961,58.122,6999.059,5475.072,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/20/2016 2:01,0.866,0.546,69.305,58.128,7021.224,5502.051,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/20/2016 2:11,0.877,0.55,69.322,58.157,7053.086,5495.703,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/20/2016 2:21,0.855,0.548,69.027,58.101,6958.613,5482.518,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/20/2016 2:31,0.868,0.553,69.285,58.178,7015.514,5502.38,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/20/2016 2:41,0.877,0.554,69.274,58.178,6994.345,5514.766,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/20/2016 2:51,0.861,0.554,69.296,58.226,6982.597,5500.871,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/20/2016 3:01,0.859,0.545,69.073,58.071,6977.141,5471.625,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/20/2016 3:10,0.86,0.551,69.268,58.143,6982.758,5498.866,,,,,,,,,,,,,,,,,,,,
4/20/2016 3:21,0.851,0.552,69.137,58.143,6947.884,5504.185,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/20/2016 3:31,0.858,0.555,69.272,58.274,6974.919,5518.687,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/20/2016 3:41,0.874,0.549,69.495,58.185,7017.799,5489.004,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/20/2016 3:51,0.871,0.551,69.468,58.144,7026.715,5500.972,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/20/2016 4:01,0.864,0.55,69.399,58.194,6999.351,5493.986,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/20/2016 4:11,0.866,0.549,69.485,58.194,7030.171,5491.162,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/20/2016 4:21,0.858,0.55,69.281,58.177,6974.466,5493.739,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/20/2016 4:31,0.849,0.548,69.294,58.252,7020.564,5487.399,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/20/2016 4:41,0.866,0.555,69.314,58.184,7008.242,5518.786,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/20/2016 4:51,0.849,0.55,69.345,58.183,6969.318,5499.626,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/20/2016 5:01,0.866,0.548,69.457,58.163,7005.227,5484.976,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/20/2016 5:11,0.871,0.556,69.434,58.192,7028.836,5526.446,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/20/2016 5:21,0.864,0.552,69.434,58.19,6993.742,5503.78,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/20/2016 5:31,0.86,0.552,69.275,58.161,6983.612,5506.995,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/20/2016 5:41,0.867,0.545,69.375,58.175,7012.446,5471.257,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/20/2016 5:51,0.853,0.547,69.324,58.154,6955.688,5478.678,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/20/2016 6:01,0.864,0.553,69.324,58.164,6997.633,5508.482,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/20/2016 6:11,0.874,0.552,69.528,58.202,7039.934,5528.071,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/20/2016 6:21,0.858,0.558,69.481,58.183,6972.754,5532.199,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/20/2016 6:31,0.859,0.553,69.481,58.09,6976.533,5510.102,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/20/2016 6:41,0.867,0.55,69.478,58.094,7010.334,5496.371,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/20/2016 6:51,0.861,0.551,69.478,58.152,6988.26,5499.992,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/20/2016 7:01,0.86,0.553,69.479,58.261,6984.276,5516.001,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/20/2016 7:11,0.866,0.55,69.479,58.215,7007.161,5495.138,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/20/2016 7:21,0.864,0.552,69.468,58.163,6998.211,5506.965,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/20/2016 7:31,0.851,0.55,69.487,58.252,6947.875,5496.223,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/20/2016 7:41,0.857,0.551,69.348,58.174,6969.607,5500.414,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/20/2016 7:51,0.857,0.55,69.482,58.238,6971.262,5493.068,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/20/2016 8:01,0.858,0.55,69.52,58.135,6972.574,5493.73,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
4/20/2016 8:11,0.868,0.545,69.637,58.166,7016.204,5470.042,1,15,0.774,15,7000,5500,On,On,Clean,Clean,Normal,On,On,On,On,Auto,Off,Off,Off,Off
